Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPublicHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPublicHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPublicHost
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.setClusterPingReplyInterval
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getPort
vert.x,io.vertx.core,VertxOptionsTest,Law of Demeter violation,The tool detected the smell in this method (testCopyOptions) because the method voilates the law of Demeter. The long chain of method invocations is : io.vertx.core.VertxOptions.getEventBusOptions; io.vertx.core.eventbus.EventBusOptions.getClusterPublicPort
